x,y,z
1.345495,2.233871,12.836565
1.434332,2.415556,12.524314
1.532455,2.613373,12.224979
1.640547,2.828984,11.939028
1.759390,3.064182,11.667065
1.889869,3.320900,11.409854
2.032973,3.601223,11.168352
2.189798,3.907394,10.943741
2.361557,4.241817,10.737472
2.549583,4.607064,10.551312
2.755331,5.005862,10.387405
2.980384,5.441089,10.248336
3.226455,5.915746,10.137212
3.495384,6.432923,10.057755
3.789138,6.995744,10.014404
4.109798,7.607286,10.012431
4.459547,8.270466,10.058077
4.840639,8.987889,10.158687
5.255364,9.761644,10.322860
5.705992,10.593026,10.560594
6.194695,11.482186,10.883415
6.723444,12.427685,11.304477
7.293869,13.425922,11.838593
7.907074,14.470455,12.502166
8.563412,15.551175,13.312965
9.262188,16.653375,14.289664
10.001307,17.756718,15.451073
10.776848,18.834208,16.814948
11.582584,19.851262,18.396284
12.409452,20.765108,20.205005
13.245017,21.524773,22.243041
14.072993,22.072035,24.500853
14.872897,22.343750,26.953693
15.619983,22.275928,29.558091
16.285577,21.809796,32.249371
16.837999,20.899663,34.941239
17.244165,19.521901,37.528558
17.471939,17.683561,39.894185
17.493101,15.428581,41.920001
17.286649,12.839255,43.501072
16.841910,10.031247,44.560520
16.160843,7.141827,45.061693
15.258942,4.313095,45.014227
14.164357,1.673773,44.471981
12.915299,-0.676115,43.523140
11.556157,-2.674214,42.275201
10.133120,-4.297136,40.838826
8.690094,-5.555139,39.314356
7.265571,-6.482816,37.783227
5.890732,-7.128795,36.304661
4.588780,-7.546712,34.916598
3.375231,-7.788632,33.639187
2.258844,-7.901082,32.479257
1.242852,-7.923250,31.434671
0.326242,-7.886706,30.497939
-0.495053,-7.815988,29.658931
-1.227147,-7.729615,28.906719
-1.877394,-7.641192,28.230727
-2.453773,-7.560449,27.621363
-2.964441,-7.494135,27.070309
-3.417410,-7.446754,26.570594
-3.820345,-7.421135,26.116531
-4.180424,-7.418879,25.703603
-4.504269,-7.440689,25.328314
-4.797911,-7.486622,24.988041
-5.066782,-7.556267,24.680895
-5.315731,-7.648876,24.405597
-5.549045,-7.763456,24.161375
-5.770487,-7.898829,23.947869
-5.983321,-8.053668,23.765060
-6.190356,-8.226522,23.613202
-6.393972,-8.415815,23.492768
-6.596156,-8.619848,23.404399
-6.798526,-8.836782,23.348860
-7.002351,-9.064623,23.326995
-7.208578,-9.301197,23.339678
-7.417840,-9.544128,23.387771
-7.630469,-9.790815,23.472065
-7.846504,-10.038409,23.593229
-8.065694,-10.283803,23.751740
-8.287505,-10.523616,23.947820
-8.511116,-10.754205,24.181357
-8.735425,-10.971672,24.451824
-8.959050,-11.171903,24.758197
-9.180335,-11.350619,25.098875
-9.397364,-11.503446,25.471597
-9.607972,-11.626015,25.873375
-9.809776,-11.714080,26.300442
-10.000206,-11.763662,26.748222
-10.176552,-11.771206,27.211327
-10.336017,-11.733754,27.683594
-10.475791,-11.649120,28.158168
-10.593124,-11.516059,28.627621
-10.685417,-11.334414,29.084128
-10.750317,-11.105226,29.519681
-10.785808,-10.830803,29.926336
-10.790308,-10.514724,30.296490
-10.762749,-10.161779,30.623155
-10.702652,-9.777837,30.900224
-10.610171,-9.369658,31.122706
-10.486119,-8.944637,31.286904
-10.331971,-8.510522,31.390532
-10.149826,-8.075108,31.432756
-9.942354,-7.645938,31.414159
-9.712713,-7.230031,31.336634
-9.464445,-6.833653,31.203223
-9.201365,-6.462149,31.017904
-8.927444,-6.119839,30.785366
-8.646683,-5.809979,30.510768
-8.363013,-5.534781,30.199518
-8.080190,-5.295487,29.857072
-7.801720,-5.092478,29.488769
-7.530795,-4.925403,29.099702
-7.270256,-4.793333,28.694632
-7.022564,-4.694898,28.277930
-6.789797,-4.628431,27.853554
-6.573661,-4.592090,27.425053
-6.375504,-4.583964,26.995587
-6.196350,-4.602161,26.567956
-6.036931,-4.644874,26.144643
-5.897725,-4.710432,25.727860
-5.778996,-4.797332,25.319592
-5.680829,-4.904259,24.921641
-5.603172,-5.030093,24.535666
-5.545865,-5.173905,24.163227
-5.508669,-5.334948,23.805812
-5.491296,-5.512643,23.464875
-5.493431,-5.706553,23.141860
-5.514743,-5.916366,22.838229
-5.554906,-6.141861,22.555482
-5.613601,-6.382880,22.295177
-5.690529,-6.639297,22.058949
-5.785406,-6.910982,21.848521
-5.897963,-7.197760,21.665722
-6.027943,-7.499376,21.512491
-6.175086,-7.815445,21.390883
-6.339122,-8.145409,21.303070
-6.519751,-8.488482,21.251335
-6.716624,-8.843593,21.238061
-6.929321,-9.209331,21.265704
-7.157322,-9.583879,21.336762
-7.399978,-9.964950,21.453731
-7.656475,-10.349723,21.619036
-7.925800,-10.734782,21.834952
-8.206698,-11.116064,22.103504
-8.497635,-11.488811,22.426339
-8.796752,-11.847552,22.804580
-9.101832,-12.186105,23.238658
-9.410259,-12.497613,23.728119
-9.718995,-12.774632,24.271427
-10.024559,-13.009265,24.865755
-10.323029,-13.193367,25.506790
-10.610063,-13.318808,26.188564
-10.880938,-13.377815,26.903336
-11.130625,-13.363364,27.641545
-11.353899,-13.269628,28.391863
-11.545472,-13.092440,29.141367
-11.700169,-12.829740,29.875848
-11.813126,-12.481965,30.580260
-11.880010,-12.052336,31.239297
-11.897242,-11.546984,31.838068
-11.862217,-10.974890,32.362825
-11.773484,-10.347613,32.801682
-11.630897,-9.678812,33.145245
-11.435688,-8.983586,33.387104
-11.190478,-8.277697,33.524116
-10.899200,-7.576745,33.556454
-10.566954,-6.895369,33.487419
-10.199796,-6.246562,33.323052
-9.804473,-5.641156,33.071574
-9.388141,-5.087503,32.742751
-8.958077,-4.591372,32.347233
-8.521407,-4.156030,31.895939
-8.084869,-3.782481,31.399532
-7.654630,-3.469808,30.868020
-7.236148,-3.215574,30.310474
-6.834091,-3.016229,29.734878
-6.452304,-2.867503,29.148080
-6.093824,-2.764751,28.555818
-5.760917,-2.703233,27.962809
-5.455149,-2.678343,27.372865
-5.177468,-2.685771,26.789029
-4.928298,-2.721611,26.213710
-4.707629,-2.782428,25.648807
-4.515109,-2.865289,25.095825
-4.350127,-2.967763,24.555974
-4.211891,-3.087905,24.030249
-4.099492,-3.224228,23.519502
-4.011966,-3.375663,23.024492
-3.948336,-3.541522,22.545936
-3.907654,-3.721451,22.084542
-3.889034,-3.915393,21.641043
-3.891670,-4.123541,21.216219
-3.914857,-4.346308,20.810928
-3.958002,-4.584286,20.426122
-4.020630,-4.838218,20.062871
-4.102389,-5.108958,19.722388
-4.203046,-5.397448,19.406047
-4.322486,-5.704682,19.115410
-4.460706,-6.031670,18.852250
-4.617802,-6.379408,18.618578
-4.793963,-6.748829,18.416671
-4.989449,-7.140762,18.249096
-5.204581,-7.555871,18.118738
-5.439710,-7.994590,18.028823
-5.695198,-8.457048,17.982937
-5.971383,-8.942969,17.985038
-6.268541,-9.451571,18.039456
-6.586844,-9.981436,18.150879
-6.926303,-10.530368,18.324317
-7.286710,-11.095231,18.565034
-7.667562,-11.671777,18.878444
-8.067984,-12.254461,19.269959
-8.486631,-12.836254,19.744782
-8.921594,-13.408482,20.307620
-9.370282,-13.960680,20.962333
-9.829322,-14.480522,21.711493
-10.294442,-14.953835,22.555857
-10.760381,-15.364740,23.493781
-11.220817,-15.695979,24.520585
-11.668333,-15.929438,25.627920
-12.094444,-16.046926,26.803209
-12.489692,-16.031202,28.029243
-12.843843,-15.867238,29.284044
-13.146183,-15.543645,30.541100
-13.385929,-15.054151,31.770066
-13.552751,-14.398951,32.938002
-13.637371,-13.585726,34.011109
-13.632206,-12.630112,34.956882
-13.531997,-11.555434,35.746462
-13.334341,-10.391629,36.356904
-13.040069,-9.173374,36.773041
-12.653400,-7.937630,36.988641
-12.181823,-6.720885,37.006658
-11.635729,-5.556501,36.838540
-11.027806,-4.472507,36.502718
-10.372276,-3.490119,36.022532
-9.684061,-2.623099,35.423936
-8.977964,-1.877929,34.733320
-8.267961,-1.254635,33.975698
-7.566628,-0.748020,33.173412
-6.884767,-0.349087,32.345387
-6.231199,-0.046426,31.506878
-5.612722,0.172558,30.669587
-5.034194,0.320669,29.842046
-4.498708,0.410195,29.030115
-4.007817,0.452435,28.237525
-3.561792,0.457430,27.466392
-3.159870,0.433850,26.717662
-2.800498,0.388991,25.991482
-2.481549,0.328853,25.287482
-2.200509,0.258252,24.604989
-1.954633,0.180961,23.943173
-1.741074,0.099856,23.301151
-1.556981,0.017047,22.678048
-1.399578,-0.065985,22.073035
-1.266219,-0.148278,21.485344
-1.154425,-0.229285,20.914279
-1.061911,-0.308791,20.359212
-0.986599,-0.386842,19.819579
-0.926623,-0.463681,19.294873
-0.880329,-0.539708,18.784640
-0.846267,-0.615437,18.288467
-0.823184,-0.691468,17.805983
-0.810012,-0.768469,17.336849
-0.805858,-0.847157,16.880758
-0.809988,-0.928290,16.437431
-0.821818,-1.012663,16.006619
-0.840902,-1.101100,15.588098
-0.866922,-1.194461,15.181674
-0.899676,-1.293641,14.787185
-0.939073,-1.399578,14.404498
-0.985123,-1.513253,14.033521
-1.037936,-1.635708,13.674202
-1.097713,-1.768043,13.326534
-1.164746,-1.911436,12.990568
-1.239415,-2.067143,12.666416
-1.322188,-2.236518,12.354265
-1.413621,-2.421019,12.054389
-1.514361,-2.622220,11.767163
-1.625147,-2.841821,11.493082
-1.746814,-3.081665,11.232783
-1.880299,-3.343740,10.987073
-2.026643,-3.630197,10.756957
-2.186999,-3.943350,10.543676
-2.362634,-4.285686,10.348752
-2.554939,-4.659863,10.174041
-2.765431,-5.068707,10.021790
-2.995759,-5.515195,9.894713
-3.247702,-6.002434,9.796076
-3.523176,-6.533619,9.729789
-3.824220,-7.111974,9.700519
-4.152995,-7.740667,9.713816
-4.511762,-8.422684,9.776250
-4.902855,-9.160670,9.895562
-5.328636,-9.956697,10.080814
-5.791442,-10.811979,10.342549
-6.293496,-11.726480,10.692917
-6.836794,-12.698436,11.145778
-7.422958,-13.723740,11.716723
-8.053037,-14.795203,12.422985
-8.727253,-15.901674,13.283168
-9.444695,-17.027032,14.316730
-10.202929,-18.149105,15.543102
-10.997547,-19.238583,16.980359
-11.821650,-20.258087,18.643322
-12.665294,-21.161620,20.541007
-13.514927,-21.894707,22.673428
-14.352905,-22.395642,25.027857
-15.157178,-22.598275,27.574872
-15.901288,-22.436729,30.264803
-16.554832,-21.852229,33.025471
-17.084572,-20.801749,35.762392
-17.456290,-19.267560,38.362617
-17.637417,-17.265956,40.703015
-17.600270,-14.852812,42.662870
-17.325525,-12.123579,44.139329
-16.805330,-9.206120,45.062754
-16.045409,-6.246607,45.408199
-15.065529,-3.390924,45.199608
-13.898068,-0.765803,44.505145
-12.584842,1.535751,43.424773
-11.172783,3.461577,42.073507
-9.709347,4.999364,40.564793
-8.238476,6.169329,38.997659
-6.797695,7.013676,37.449463
-5.416558,7.585885,35.974042
-4.116314,7.941944,34.603841
-2.910488,8.134360,33.354156
-1.806003,8.208848,32.227963
-0.804518,8.203117,31.220298
0.096245,8.146994,30.321761
0.901320,8.063289,29.521022
1.617517,7.968947,28.806471
2.252660,7.876213,28.167198
2.815015,7.793684,27.593497
3.312882,7.727190,27.077063
3.754313,7.680494,26.611001
4.146931,7.655837,26.189724
4.497822,7.654349,25.808814
4.813474,7.676361,25.464858
5.099763,7.721626,25.155295
5.361949,7.789483,24.878271
5.604703,7.878974,24.632519
5.832130,7.988921,24.417245
6.047809,8.117983,24.232043
6.254826,8.264682,24.076815
6.455812,8.427424,23.951708
6.652973,8.604500,23.857055
6.848126,8.794084,23.793321
7.042722,8.994221,23.761063
7.237872,9.202816,23.760872
7.434366,9.417610,23.793337
7.632690,9.636173,23.858988
7.833039,9.855882,23.958247
8.035323,10.073915,24.091376
8.239182,10.287246,24.258411
8.443989,10.492650,24.459105
8.648855,10.686717,24.692860
8.852641,10.865879,24.958663
9.053965,11.026459,25.255015
9.251214,11.164724,25.579880
9.442565,11.276968,25.930623
9.626006,11.359600,26.303974
9.799365,11.409264,26.696011
9.960355,11.422954,27.102153
10.106615,11.398153,27.517195
10.235769,11.332967,27.935371
10.345488,11.226252,28.350444
10.433565,11.077735,28.755843
10.497982,10.888096,29.144823
10.536993,10.659032,29.510658
10.549197,10.393264,29.846848
10.533604,10.094503,30.147338
10.489694,9.767366,30.406724
10.417461,9.417234,30.620445
10.317438,9.050078,30.784937
10.190702,8.672243,30.897741
10.038856,8.290221,30.957564
9.863993,7.910413,30.964272
9.668635,7.538913,30.918841
9.455663,7.181312,30.823249
9.228228,6.842542,30.680336
8.989659,6.526769,30.493639
8.743370,6.237332,30.267210
8.492766,5.976728,30.005437
8.241162,5.746644,29.712881
7.991711,5.548016,29.394128
7.747341,5.381121,29.053666
7.510719,5.245679,28.695796
7.284215,5.140963,28.324562
7.069890,5.065911,27.943720
6.869492,5.019231,27.556708
6.684466,4.999491,27.166658
6.515968,5.005200,26.776403
6.364891,5.034877,26.388503
6.231890,5.087099,26.005274
6.117411,5.160537,25.628823
6.021723,5.253986,25.261078
5.944950,5.366376,24.903830
5.887092,5.496778,24.558756
5.848061,5.644400,24.227457
5.827695,5.808576,23.911479
5.825783,5.988757,23.612346
5.842080,6.184485,23.331575
5.876321,6.395373,23.070703
5.928226,6.621081,22.831296
5.997512,6.861282,22.614975
6.083889,7.115637,22.423415
6.187063,7.383754,22.258364
6.306733,7.665155,22.121646
6.442575,7.959236,22.015156
6.594241,8.265221,21.940865
6.761339,8.582123,21.900804
6.943417,8.908689,21.897049
7.139945,9.243356,21.931695
7.350286,9.584196,22.006820
7.573677,9.928870,22.124437
7.809196,10.274577,22.286433
8.055734,10.618015,22.494490
8.311962,10.955344,22.749996
8.576300,11.282169,23.053933
8.846887,11.593537,23.406754
9.121552,11.883961,23.808241
9.397793,12.147475,24.257357
9.672761,12.377726,24.752088
9.943258,12.568111,25.289300
10.205743,12.711962,25.864599
10.456365,12.802776,26.472226
10.691006,12.834498,27.105005
10.905355,12.801837,27.754342
11.095003,12.700608,28.410312
11.255564,12.528078,29.061836
11.382815,12.283282,29.696960
11.472862,11.967287,30.303224
11.522304,11.583368,30.868129
11.528411,11.137060,31.379649
11.489276,10.636070,31.826785
11.403955,10.090039,32.200078
11.272563,9.510164,32.492073
11.096323,8.908690,32.697657
10.877560,8.298336,32.814256
10.619638,7.691679,32.841866
10.326842,7.100574,32.782911
10.004215,6.535644,32.641965
9.657358,6.005896,32.425353
9.292212,5.518465,32.140688
8.914837,5.078519,31.796390
8.531205,4.689291,31.401228
8.147014,4.352233,30.963915
7.767536,4.067240,30.492788
7.397506,3.832939,29.995571
7.041049,3.646987,29.479231
6.701643,3.506364,28.949904
6.382115,3.407641,28.412891
6.084668,3.347214,27.872693
5.810923,3.321488,27.333088
5.561979,3.327027,26.797215
5.338484,3.360655,26.267671
5.140701,3.419529,25.746608
4.968584,3.501173,25.235820
4.821843,3.603502,24.736823
4.700009,3.724812,24.250930
4.602489,3.863771,23.779305
4.528617,4.019390,23.323020
4.477694,4.190999,22.883095
4.449025,4.378208,22.460539
4.441943,4.580878,22.056379
4.455837,4.799082,21.671689
4.490161,5.033070,21.307617
4.544452,5.283238,20.965407
4.618331,5.550090,20.646423
4.711507,5.834201,20.352173
4.823776,6.136187,20.084328
4.955017,6.456659,19.844741
5.105181,6.796187,19.635477
5.274282,7.155250,19.458822
5.462379,7.534183,19.317308
5.669559,7.933123,19.213725
5.895915,8.351934,19.151133
6.141517,8.790137,19.132859
6.406379,9.246812,19.162497
6.690423,9.720508,19.243883
6.993431,10.209124,19.381056
7.315001,10.709793,19.578196
7.654480,11.218750,19.839532
8.010907,11.731204,20.169215
8.382937,12.241209,20.571145
8.768764,12.741553,21.048754
9.166043,13.223676,21.604730
9.571806,13.677632,22.240692
9.982389,14.092126,22.956803
10.393362,14.454636,23.751353
10.799490,14.751667,24.620306
11.194707,14.969140,25.556869
11.572151,15.092950,26.551104
11.924231,15.109689,27.589654
12.242777,15.007523,28.655644
12.519251,14.777179,29.728831
12.745044,14.412970,30.786054
12.911836,13.913757,31.802032
13.012029,13.283707,32.750499
13.039196,12.532734,33.605632
12.988550,11.676477,34.343650
12.857343,10.735764,34.944424
12.645185,9.735538,35.392907
12.354220,8.703336,35.680173
11.989132,7.667477,35.803931
11.556966,6.655179,35.768423
11.066787,5.690833,35.583735
10.529192,4.794649,35.264628
9.955738,3.981796,34.829076
9.358343,3.262093,34.296717
8.748718,2.640203,33.687416
8.137867,2.116225,33.020069
7.535703,1.686536,32.311749
6.950786,1.344751,31.577195
6.390183,1.082660,30.828607
5.859430,0.891080,30.075695
5.362595,0.760545,29.325889
4.902390,0.681838,28.584650
4.480335,0.646358,27.855819
4.096937,0.646354,27.141956
3.751879,0.675044,26.444651
3.444195,0.726648,25.764788
3.172441,0.796367,25.102754
2.934833,0.880317,24.458611
2.729382,0.975447,23.832217
2.553988,1.079447,23.223315
2.406534,1.190649,22.631596
2.284946,1.307935,22.056740
2.187245,1.430656,21.498446
2.111586,1.558554,20.956446
2.056283,1.691699,20.430518
2.019824,1.830432,19.920490
2.000885,1.975320,19.426248
1.998328,2.127118,18.947739
2.011207,2.286740,18.484973
2.038761,2.455240,18.038031
2.080409,2.633788,17.607073
2.135747,2.823666,17.192345
2.204538,3.026253,16.794189
2.286710,3.243027,16.413059
2.382342,3.475556,16.049536
2.491663,3.725502,15.704348
2.615047,3.994613,15.378392
2.753004,4.284728,15.072763
2.906176,4.597768,14.788781
3.075335,4.935731,14.528033
3.261375,5.300682,14.292409
3.465305,5.694731,14.084153
3.688248,6.120011,13.905915
3.931424,6.578635,13.760812
4.196145,7.072652,13.652491
4.483796,7.603968,13.585204
4.795813,8.174258,13.563878
5.133658,8.784845,13.594197
5.498776,9.436541,13.682669
5.892553,10.129454,13.836692
6.316243,10.862740,14.064597
6.770893,11.634306,14.375658
7.257234,12.440453,14.780053
7.775556,13.275451,15.288751
8.325545,14.131066,15.913291
8.906097,14.996040,16.665425
9.515092,15.855548,17.556576
10.149137,16.690694,18.597070
10.803293,17.478103,19.795110
11.470774,18.189720,21.155451
12.142669,18.792946,22.677807
12.807696,19.251273,24.355031
13.452054,19.525597,26.171208
14.059408,19.576351,28.099903
14.611102,19.366541,30.102891
15.086646,18.865620,32.129813
15.464544,18.053914,34.119207
15.723481,16.927067,36.001317
15.843839,15.499711,37.702806
15.809427,13.807417,39.153147
15.609226,11.906094,40.291937
15.238912,9.868357,41.075934
14.701857,7.777043,41.484406
14.009376,5.716815,41.521525
13.180120,3.765365,41.215175
12.238644,1.985936,40.612383
11.213373,0.422492,39.772438
10.134285,-0.901820,38.759215
9.030675,-1.983172,37.634243
7.929290,-2.833377,36.451569
6.853023,-3.475193,35.254861
5.820202,-3.937618,34.076575
4.844420,-4.251911,32.938689
3.934787,-4.448643,31.854344
3.096444,-4.555816,30.829850
2.331218,-4.597883,29.866653
1.638308,-4.595420,28.963022
1.014935,-4.565243,28.115387
0.456917,-4.520762,27.319310
-0.040851,-4.472444,26.570138
-0.484010,-4.428303,25.863428
-0.878439,-4.394362,25.195170
-1.230032,-4.375057,24.561901
-1.544534,-4.373596,23.960732
-1.827440,-4.392248,23.389330
-2.083921,-4.432583,22.845881
-2.318787,-4.495665,22.329029
-2.536475,-4.582206,21.837833
-2.741048,-4.692685,21.371717
-2.936212,-4.827443,20.930433
-3.125335,-4.986746,20.514032
-3.311476,-5.170840,20.122844
-3.497412,-5.379982,19.757466
-3.685669,-5.614457,19.418760
-3.878548,-5.874589,19.107857
-4.078152,-6.160729,18.826163
-4.286410,-6.473245,18.575376
-4.505093,-6.812490,18.357502
-4.735833,-7.178769,18.174878
-4.980127,-7.572283,18.030189
-5.239342,-7.993069,17.926493
-5.514715,-8.440924,17.867238
-5.807336,-8.915308,17.856271
-6.118133,-9.415235,17.897846
-6.447843,-9.939146,17.996606
-6.796973,-10.484757,18.157557
-7.165752,-11.048898,18.386002
-7.554066,-11.627324,18.687445
-7.961392,-12.214528,19.067449
-8.386706,-12.803538,19.531430
-8.828389,-13.385736,20.084387
-9.284124,-13.950700,20.730549
-9.750781,-14.486098,21.472934
-10.224313,-14.977677,22.312830
-10.699649,-15.409374,23.249186
-11.170622,-15.763601,24.277957
-11.629920,-16.021740,25.391437
-12.069102,-16.164897,26.577647
-12.478681,-16.174913,27.819868
-12.848305,-16.035642,29.096421
-13.167038,-15.734414,30.380824
-13.423776,-15.263586,31.642425
-13.607757,-14.621999,32.847577
-13.709181,-13.816132,33.961367
-13.719876,-12.860716,34.949810
-13.633960,-11.778604,35.782289
-13.448425,-10.599784,36.433985
-13.163560,-9.359548,36.887916
-12.783159,-8.095986,37.136288
-12.314442,-6.847120,37.180910
-11.767710,-5.648071,37.032603
-11.155746,-4.528660,36.709716
-10.493037,-3.511739,36.235996
-9.794907,-2.612416,35.638191
-9.076658,-1.838138,34.943723
-8.352806,-1.189499,34.178732
-7.636476,-0.661506,33.366655
-6.938979,-0.245068,32.527394
-6.269588,0.071538,31.677002
-5.635475,0.301355,30.827797
-5.041792,0.457701,29.988739
-4.491843,0.553392,29.165963
-3.987319,0.600232,28.363347
-3.528564,0.608717,27.583058
-3.114836,0.587918,26.826030
-2.744561,0.545472,26.092357
-2.415557,0.487660,25.381590
-2.125236,0.419535,24.692968
-1.870759,0.345057,24.025573
-1.649177,0.267255,23.378435
-1.457534,0.188364,22.750603
-1.292944,0.109969,22.141175
-1.152653,0.033118,21.549322
-1.034076,-0.041567,20.974291
-0.934825,-0.113803,20.415407
-0.852723,-0.183567,19.872060
-0.785807,-0.251040,19.343703
-0.732330,-0.316552,18.829844
-0.690753,-0.380542,18.330033
-0.659732,-0.443532,17.843861
-0.638112,-0.506100,17.370951
-0.624910,-0.568864,16.910955
-0.619306,-0.632472,16.463551
-0.620623,-0.697594,16.028440
-0.628320,-0.764916,15.605344
-0.641979,-0.835145,15.194008
-0.661296,-0.909005,14.794196
-0.686067,-0.987244,14.405695
-0.716184,-1.070638,14.028316
-0.751630,-1.159995,13.661896
-0.792466,-1.256164,13.306297
-0.838836,-1.360045,12.961417
-0.890957,-1.472594,12.627188
-0.949121,-1.594833,12.303583
-1.013692,-1.727863,11.990625
-1.085109,-1.872870,11.688390
-1.163885,-2.031140,11.397022
-1.250611,-2.204068,11.116742
-1.345956,-2.393171,10.847859
-1.450678,-2.600100,10.590794
-1.565620,-2.826650,10.346092
-1.691723,-3.074777,10.114451
-1.830028,-3.346603,9.896749
-1.981686,-3.644432,9.694079
-2.147960,-3.970753,9.507792
-2.330240,-4.328251,9.339541
-2.530041,-4.719802,9.191345
-2.749017,-5.148470,9.065655
-2.988962,-5.617494,8.965437
-3.251815,-6.130255,8.894263
-3.539659,-6.690236,8.856428
-3.854717,-7.300951,8.857068
-4.199340,-7.965847,8.902310
-4.575991,-8.688165,8.999428
-4.987208,-9.470748,9.157013
-5.435562,-10.315780,9.385152
-5.923584,-11.224444,9.695602
-6.453670,-12.196476,10.101942
-7.027951,-13.229593,10.619677
-7.648115,-14.318777,11.266255
-8.315181,-15.455405,12.060938
-9.029204,-16.626213,13.024458
-9.788904,-17.812123,14.178354
-10.591226,-18.986990,15.543876
-11.430803,-20.116376,17.140328
-12.299360,-21.156560,18.982716
-13.185080,-22.054063,21.078631
-14.071978,-22.746110,23.424380
-14.939391,-23.162529,26.000558
-15.761705,-23.229608,28.767551
-16.508496,-22.876333,31.661798
-17.145279,-22.043062,34.594022
-17.635058,-20.692068,37.450859
-17.940759,-18.818483,40.101228
-18.028531,-16.459246,42.408040
-17.871602,-13.697095,44.244519
-17.454152,-10.656968,45.512556
-16.774433,-7.493731,46.158971
-15.846363,-4.372729,46.185096
-14.699000,-1.447325,45.646412
-13.373832,1.160994,44.641917
-11.920350,3.375046,43.296196
-10.390810,5.164656,41.739314
-8.835263,6.540635,40.089616
-7.297674,7.543378,38.442677
-5.813568,8.230017,36.867048
-4.409210,8.663209,35.405469
-3.101968,8.903099,34.079344
-1.901461,9.002648,32.894390
-0.811050,9.005686,31.846025
0.170623,8.946823,30.923757
1.048243,8.852366,30.114389
1.828656,8.741678,29.404132
2.519958,8.628585,28.779877
3.130820,8.522646,28.229851
3.670003,8.430223,27.743883
4.146025,8.355321,27.313436
4.566955,8.300233,26.931491
4.940282,8.266029,26.592386
5.272857,8.252908,26.291621
5.570862,8.260460,26.025675
5.839822,8.287842,25.791836
6.084624,8.333916,25.588049
6.309553,8.397335,25.412788
6.518331,8.476604,25.264948
6.714159,8.570117,25.143750
6.899754,8.676189,25.048661
7.077398,8.793063,24.979332
7.248964,8.918917,24.935537
7.415960,9.051869,24.917118
7.579551,9.189976,24.923945
7.740593,9.331227,24.955865
7.899657,9.473549,25.012668
8.057046,9.614803,25.094041
8.212821,9.752789,25.199536
8.366818,9.885258,25.328527
8.518662,10.009923,25.480181
8.667788,10.124479,25.653421
8.813457,10.226630,25.846899
8.954775,10.314127,26.058968
9.090710,10.384800,26.287669
9.220119,10.436615,26.530716
9.341769,10.467719,26.785499
9.454364,10.476498,27.049089
9.556577,10.461635,27.318266
9.647083,10.422169,27.589553
9.724591,10.357544,27.859267
9.787887,10.267654,28.123582
9.835863,10.152882,28.378606
9.867565,10.014114,28.620467
9.882220,9.852747,28.845404
9.879273,9.670675,29.049863
9.858413,9.470250,29.230593
9.819597,9.254230,29.384726
9.763060,9.025713,29.509862
9.689325,8.788048,29.604118
9.599198,8.544739,29.666177
9.493752,8.299352,29.695306
9.374312,8.055410,29.691351
9.242422,7.816304,29.654721
9.099810,7.585204,29.586344
8.948349,7.364998,29.487614
8.790014,7.158231,29.360323
8.626836,6.967076,29.206591
8.460860,6.793315,29.028787
8.294105,6.638338,28.829458
8.128529,6.503158,28.611264
7.965992,6.388440,28.376908
7.808236,6.294531,28.129093
7.656866,6.221506,27.870475
7.513330,6.169208,27.603635
7.378918,6.137296,27.331051
7.254756,6.125285,27.055089
7.141808,6.132583,26.777994
7.040886,6.158530,26.501892
6.952650,6.202425,26.228790
6.877628,6.263547,25.960588
6.816220,6.341174,25.699089
6.768715,6.434598,25.446009
6.735303,6.543124,25.202988
6.716085,6.666080,24.971608
6.711085,6.802809,24.753398
6.720257,6.952663,24.549849
6.743498,7.114995,24.362424
6.780648,7.289145,24.192559
6.831497,7.474423,24.041675
6.895790,7.670092,23.911179
6.973220,7.875347,23.802461
7.063433,8.089297,23.716894
7.166019,8.310939,23.655825
7.280511,8.539134,23.620567
7.406373,8.772588,23.612377
7.542995,9.009825,23.632445
7.689678,9.249172,23.681857
7.845627,9.488731,23.761572
8.009938,9.726375,23.872381
8.181581,9.959731,24.014860
8.359396,10.186181,24.189328
8.542075,10.402869,24.395782
8.728154,10.606715,24.633849
8.916010,10.794451,24.902717
9.103854,10.962660,25.201079
9.289735,11.107843,25.527074
9.471546,11.226493,25.878242
9.647041,11.315192,26.251478
9.813856,11.370720,26.643019
9.969542,11.390185,27.048445
10.111606,11.371149,27.462702
10.237561,11.311767,27.880169
10.344981,11.210917,28.294747
10.431575,11.068316,28.699988
10.495249,10.884613,29.089255
10.534185,10.661447,29.455908
10.546912,10.401465,29.793514
10.532367,10.108290,30.096054
10.489959,9.786443,30.358135
10.419608,9.441211,30.575178
10.321768,9.078475,30.743577
10.197439,8.704505,30.860808
10.048145,8.325731,30.925489
9.875904,7.948516,30.937391
9.683165,7.578937,30.897382
9.472742,7.222589,30.807333
9.247727,6.884432,30.669981
9.011397,6.568675,30.488768
8.767125,6.278716,30.267664
8.518284,6.017120,30.010989
8.268168,5.785647,29.723251
8.019916,5.585309,29.408998
7.776455,5.416455,29.072695
7.540455,5.278873,28.718632
7.314297,5.171896,28.350853
7.100057,5.094515,27.973118
6.899503,5.045478,27.588881
6.714100,5.023389,27.201291
6.545029,5.026781,26.813198
6.393204,5.054190,26.427184
6.259303,5.104201,26.045584
