x,y,z
-4.202671,-5.720452,18.539889
-4.354449,-6.060825,18.285904
-4.525087,-6.423212,18.062195
-4.714899,-6.808675,17.871193
-4.924277,-7.218151,17.715650
-5.153664,-7.652399,17.598674
-5.403538,-8.111925,17.523755
-5.674376,-8.596893,17.494786
-5.966628,-9.107030,17.516078
-6.280668,-9.641496,17.592365
-6.616751,-10.198750,17.728786
-6.974951,-10.776383,17.930844
-7.355094,-11.370938,18.204336
-7.756679,-11.977709,18.555230
-8.178782,-12.590532,18.989496
-8.619957,-13.201576,19.512862
-9.078119,-13.801148,20.130489
-9.550422,-14.377540,20.846561
-10.033133,-14.916949,21.663768
-10.521515,-15.403502,22.582705
-11.009714,-15.819448,23.601181
-11.490687,-16.145551,24.713492
-11.956173,-16.361738,25.909701
-12.396730,-16.448040,27.175013
-12.801861,-16.385831,28.489365
-13.160258,-16.159325,29.827340
-13.460165,-15.757249,31.158553
-13.689873,-15.174530,32.448610
-13.838339,-14.413776,33.660688
-13.895883,-13.486293,34.757697
-13.854924,-12.412388,35.704864
-13.710670,-11.220762,36.472461
-13.461679,-9.946923,37.038304
-13.110204,-8.630746,37.389639
-12.662258,-7.313438,37.524090
-12.127376,-6.034339,37.449494
-11.518072,-4.828019,37.182648
-10.849067,-3.722075,36.747205
-10.136368,-2.735864,36.171090
-9.396317,-1.880254,35.483845
-8.644711,-1.158246,34.714284
-7.896064,-0.566233,33.888697
-7.163081,-0.095595,33.029708
-6.456333,0.265643,32.155763
-5.784135,0.531296,31.281126
-5.152592,0.715768,30.416231
-4.565756,0.833109,29.568251
-4.025869,0.896380,28.741727
-3.533644,0.917278,27.939194
-3.088552,0.905956,27.161735
-2.689101,0.871006,26.409441
-2.333091,0.819525,25.681767
-2.017829,0.757243,24.977800
-1.740322,0.688688,24.296445
-1.497421,0.617347,23.636555
-1.285944,0.545834,22.997002
-1.102766,0.476040,22.376730
-0.944886,0.409268,21.774767
-0.809470,0.346354,21.190240
-0.693888,0.287768,20.622363
-0.595722,0.233698,20.070437
-0.512780,0.184122,19.533833
-0.443090,0.138868,19.011987
-0.384894,0.097655,18.504385
-0.336639,0.060130,18.010559
-0.296962,0.025900,17.530075
-0.264676,-0.005450,17.062529
-0.238754,-0.034345,16.607543
-0.218313,-0.061201,16.164757
-0.202601,-0.086427,15.733830
-0.190984,-0.110414,15.314437
-0.182927,-0.133537,14.906263
-0.177988,-0.156154,14.509007
-0.175805,-0.178605,14.122378
-0.176085,-0.201216,13.746095
-0.178598,-0.224303,13.379887
-0.183168,-0.248171,13.023490
-0.189669,-0.273122,12.676652
-0.198014,-0.299454,12.339126
-0.208158,-0.327470,12.010675
-0.220089,-0.357479,11.691072
-0.233828,-0.389798,11.380097
-0.249425,-0.424762,11.077539
-0.266959,-0.462723,10.783198
-0.286535,-0.504058,10.496881
-0.308288,-0.549170,10.218409
-0.332376,-0.598497,9.947611
-0.358988,-0.652514,9.684330
-0.388341,-0.711740,9.428424
-0.420680,-0.776743,9.179763
-0.456287,-0.848149,8.938237
-0.495473,-0.926643,8.703754
-0.538590,-1.012985,8.476245
-0.586029,-1.108008,8.255668
-0.638227,-1.212635,8.042010
-0.695668,-1.327886,7.835296
-0.758890,-1.454887,7.635592
-0.828490,-1.594881,7.443018
-0.905129,-1.749245,7.257751
-0.989540,-1.919497,7.080043
-1.082536,-2.107313,6.910236
-1.185014,-2.314544,6.748776
-1.297967,-2.543229,6.596236
-1.422493,-2.795610,6.453347
-1.559805,-3.074154,6.321025
-1.711240,-3.381562,6.200415
-1.878272,-3.720789,6.092937
-2.062524,-4.095056,6.000346
-2.265777,-4.507853,5.924798
-2.489985,-4.962950,5.868941
-2.737281,-5.464380,5.836013
-3.009991,-6.016427,5.829961
-3.310635,-6.623579,5.855589
-3.641929,-7.290463,5.918723
-4.006782,-8.021743,6.026404
-4.408278,-8.821960,6.187113
-4.849647,-9.695313,6.411020
-5.334213,-10.645349,6.710248
-5.865327,-11.674537,7.099154
-6.446248,-12.783694,7.594593
-7.079992,-13.971240,8.216139
-7.769117,-15.232224,8.986205
-8.515428,-16.557106,9.929982
-9.319596,-17.930274,11.075091
-10.180663,-19.328304,12.450784
-11.095428,-20.718035,14.086513
-12.057688,-22.054615,16.009627
-13.057381,-23.279831,18.241980
-14.079626,-24.321174,20.795264
-15.103781,-25.092362,23.665054
-16.102639,-25.496180,26.823881
-17.041993,-25.430604,30.214135
-17.880854,-24.798965,33.742307
-18.572665,-23.524202,37.276779
-19.067819,-21.566015,40.651803
-19.317639,-18.937932,43.679923
-19.279668,-15.719562,46.173486
-18.923657,-12.058578,47.972873
-18.237149,-8.158395,48.975520
-17.229274,-4.251474,49.157365
-15.931494,-0.563699,48.579000
-14.394714,2.720481,47.373366
-12.683195,5.482016,45.718470
-10.866674,7.674464,43.804016
-9.012560,9.315091,41.801950
-7.179795,10.465849,39.847704
-5.415231,11.211831,38.033672
-3.752524,11.643059,36.412294
-2.212966,11.842302,35.004391
-0.807439,11.878884,33.808874
0.461193,11.806998,32.811389
1.595774,11.666738,31.990872
2.602870,11.486386,31.323957
3.491222,11.285003,30.787627
4.270600,11.074831,30.360608
4.951023,10.863271,30.023954
5.542248,10.654432,29.761158
6.053466,10.450280,29.558022
6.493147,10.251462,29.402412
6.868979,10.057887,29.283991
7.187870,9.869111,29.193958
7.455994,9.684600,29.124832
7.678855,9.503887,29.070253
7.861358,9.326665,29.024835
8.007888,9.152832,28.984042
8.122383,8.982503,28.944083
8.208395,8.815996,28.901834
8.269155,8.653809,28.854770
8.307620,8.496589,28.800907
8.326517,8.345087,28.738747
8.328374,8.200124,28.667235
8.315549,8.062553,28.585713
8.290250,7.933222,28.493873
8.254547,7.812947,28.391720
8.210387,7.702483,28.279531
8.159596,7.602507,28.157814
8.103887,7.513605,28.027272
8.044859,7.436259,27.888773
7.983999,7.370845,27.743309
7.922684,7.317630,27.591975
7.862178,7.276781,27.435942
7.803639,7.248360,27.276430
7.748111,7.232341,27.114695
7.696534,7.228612,26.952006
7.649742,7.236985,26.789638
7.608466,7.257205,26.628859
7.573340,7.288956,26.470918
7.544902,7.331869,26.317044
7.523598,7.385528,26.168438
7.509791,7.449472,26.026271
7.503759,7.523200,25.891677
7.505703,7.606171,25.765755
7.515750,7.697805,25.649565
7.533956,7.797480,25.544124
7.560308,7.904530,25.450406
7.594730,8.018242,25.369335
7.637081,8.137851,25.301784
7.687158,8.262538,25.248564
7.744696,8.391420,25.210423
7.809369,8.523550,25.188035
7.880787,8.657911,25.181990
7.958499,8.793413,25.192781
8.041991,8.928892,25.220798
8.130681,9.063106,25.266304
8.223923,9.194743,25.329428
8.321005,9.322421,25.410145
8.421147,9.444699,25.508260
8.523502,9.560085,25.623392
8.627160,9.667054,25.754955
8.731150,9.764068,25.902149
8.834442,9.849593,26.063940
8.935957,9.922138,26.239058
9.034575,9.980273,26.425988
9.129145,10.022676,26.622970
9.218498,10.048160,26.828009
9.301464,10.055718,27.038885
9.376889,10.044559,27.253177
9.443656,10.014142,27.468293
9.500705,9.964213,27.681506
9.547056,9.894830,27.890003
9.581833,9.806383,28.090935
9.604288,9.699606,28.281474
9.613820,9.575577,28.458880
9.609996,9.435705,28.620555
9.592567,9.281713,28.764111
9.561481,9.115598,28.887423
9.516893,8.939591,28.988678
9.459163,8.756104,29.066417
9.388857,8.567668,29.119567
9.306738,8.376877,29.147451
9.213752,8.186318,29.149800
9.111009,7.998515,29.126739
8.999759,7.815873,29.078771
8.881371,7.640627,29.006747
8.757296,7.474808,28.911826
8.629047,7.320209,28.795435
8.498164,7.178368,28.659221
8.366184,7.050563,28.505005
8.234622,6.937807,28.334735
8.104940,6.840865,28.150444
7.978533,6.760263,27.954213
7.856706,6.696314,27.748138
7.740667,6.649139,27.534297
7.631514,6.618696,27.314737
7.530232,6.604805,27.091450
7.437689,6.607173,26.866369
7.354638,6.625417,26.641353
7.281716,6.659086,26.418193
7.219453,6.707678,26.198603
7.168275,6.770652,25.984231
7.128513,6.847442,25.776657
7.100406,6.937458,25.577401
7.084111,7.040098,25.387924
7.079710,7.154740,25.209641
7.087213,7.280741,25.043919
7.106566,7.417438,24.892083
7.137653,7.564130,24.755419
7.180300,7.720075,24.635176
7.234278,7.884479,24.532562
7.299298,8.056478,24.448746
7.375016,8.235130,24.384846
7.461027,8.419397,24.341925
7.556864,8.608133,24.320981
7.661991,8.800070,24.322926
7.775799,8.993806,24.348576
7.897600,9.187796,24.398620
8.026619,9.380340,24.473606
8.161992,9.569587,24.573901
8.302751,9.753529,24.699666
8.447829,9.930013,24.850819
8.596047,10.096750,25.027001
8.746118,10.251343,25.227536
8.896640,10.391312,25.451396
9.046107,10.514139,25.697170
9.192911,10.617314,25.963032
9.335351,10.698398,26.246725
9.471656,10.755088,26.545545
9.599999,10.785298,26.856349
9.718529,10.787236,27.175568
9.825400,10.759486,27.499247
9.918808,10.701092,27.823096
9.997037,10.611628,28.142568
10.058496,10.491259,28.452948
10.101772,10.340787,28.749465
10.125674,10.161670,29.027416
10.129273,9.956020,29.282289
10.111948,9.726574,29.509900
10.073411,9.476628,29.706516
10.013732,9.209957,29.868961
9.933355,8.930705,29.994716
9.833090,8.643255,30.081976
9.714106,8.352100,30.129689
9.577906,8.061699,30.137562
9.426285,7.776348,30.106036
9.261291,7.500064,30.036229
9.085169,7.236482,29.929866
8.900300,6.988786,29.789182
8.709149,6.759655,29.616827
8.514199,6.551247,29.415754
8.317904,6.365194,29.189120
8.122633,6.202633,28.940194
7.930633,6.064238,28.672272
7.743993,5.950280,28.388611
7.564622,5.860683,28.092371
7.394228,5.795089,27.786579
7.234314,5.752919,27.474106
7.086175,5.733434,27.157647
6.950901,5.735791,26.839725
6.829390,5.759082,26.522688
6.722359,5.802383,26.208726
6.630361,5.864775,25.899884
6.553803,5.945372,25.598076
6.492960,6.043336,25.305109
6.447997,6.157881,25.022697
6.418986,6.288279,24.752485
6.405915,6.433853,24.496063
6.408709,6.593974,24.254981
6.427235,6.768042,24.030771
6.461316,6.955473,23.824948
6.510732,7.155681,23.639031
6.575227,7.368056,23.474544
6.654509,7.591934,23.333023
6.748252,7.826579,23.216015
6.856085,8.071149,23.125078
6.977591,8.324666,23.061774
7.112299,8.585989,23.027655
7.259668,8.853777,23.024245
7.419078,9.126462,23.053020
7.589817,9.402218,23.115372
7.771057,9.678930,23.212573
7.961844,9.954174,23.345727
8.161077,10.225199,23.515710
8.367489,10.488913,23.723111
8.579632,10.741892,23.968153
8.795858,10.980391,24.250617
9.014311,11.200377,24.569753
9.232918,11.397587,24.924197
9.449385,11.567597,25.311881
9.661206,11.705932,25.729965
9.865678,11.808185,26.174766
10.059929,11.870175,26.641730
10.240954,11.888114,27.125415
10.405670,11.858799,27.619527
10.550983,11.779802,28.116994
10.673865,11.649660,28.610092
10.771444,11.468043,29.090625
10.841104,11.235886,29.550149
10.880582,10.955474,29.980239
10.888071,10.630458,30.372786
10.862310,10.265803,30.720297
10.802659,9.867657,31.016192
10.709159,9.443152,31.255063
10.582558,9.000131,31.432877
10.424316,8.546843,31.547111
10.236568,8.091613,31.596804
10.022073,7.642507,31.582526
9.784116,7.207039,31.506263
9.526408,6.791911,31.371241
9.252959,6.402834,31.181700
8.967946,6.044404,30.942640
8.675592,5.720066,30.659562
8.380039,5.432133,30.338223
8.085249,5.181867,29.984418
7.794911,4.969603,29.603801
7.512380,4.794892,29.201742
7.240631,4.656664,28.783240
6.982234,4.553386,28.352859
6.739350,4.483215,27.914710
6.513736,4.444131,27.472458
6.306776,4.434052,27.029338
6.119503,4.450929,26.588201
5.952646,4.492815,26.151557
5.806663,4.557918,25.721624
5.681788,4.644636,25.300377
5.578073,4.751577,24.889598
5.495423,4.877562,24.490922
5.433637,5.021625,24.105873
5.392436,5.183001,23.735907
5.371492,5.361110,23.382439
5.370454,5.555530,23.046879
5.388962,5.765980,22.730653
5.426664,5.992283,22.435229
5.483226,6.234342,22.162137
5.558337,6.492102,21.912990
5.651714,6.765517,21.689496
5.763094,7.054514,21.493477
5.892236,7.358946,21.326876
6.038907,7.678552,21.191766
6.202872,8.012910,21.090353
6.383875,8.361377,21.024974
6.581626,8.723040,20.998088
6.795767,9.096650,21.012257
7.025855,9.480554,21.070117
7.271325,9.872632,21.174337
7.531456,10.270222,21.327559
7.805332,10.670051,21.532322
8.091804,11.068175,21.790959
8.389441,11.459916,22.105482
8.696489,11.839834,22.477426
9.010823,12.201706,22.907677
9.329912,12.538549,23.396280
9.650775,12.842687,23.942215
9.969966,13.105867,24.543175
10.283557,13.319453,25.195341
10.587146,13.474677,25.893178
10.875899,13.562983,26.629277
11.144608,13.576431,27.394260
11.387790,13.508174,28.176786
11.599828,13.352961,28.963688
11.775142,13.107645,29.740243
11.908392,12.771652,30.490614
11.994718,12.347344,31.198429
12.029981,11.840228,31.847500
12.011005,11.258972,32.422611
11.935802,10.615182,32.910323
11.803740,9.922944,33.299722
11.615660,9.198149,33.583008
11.373909,8.457664,33.755887
11.082285,7.718418,33.817697
10.745898,6.996500,33.771269
10.370958,6.306361,33.622538
9.964499,5.660186,33.379967
9.534067,5.067497,33.053844
9.087410,4.534986,32.655547
8.632168,4.066567,32.196845
8.175608,3.663623,31.689295
7.724409,3.325364,31.143771
7.284505,3.049273,30.570135
6.860982,2.831558,29.977056
6.458039,2.667597,29.371940
6.078995,2.552321,28.760963
5.726328,2.480539,28.149160
5.401749,2.447192,27.540559
5.106293,2.447538,26.938335
4.840418,2.477274,26.344958
4.604103,2.532612,25.762336
4.396954,2.610311,25.191945
4.218290,2.707676,24.634934
4.067229,2.822548,24.092220
3.942760,2.953261,23.564560
3.843810,3.098607,23.052612
3.769290,3.257789,22.556980
3.718140,3.430374,22.078256
3.689363,3.616249,21.617049
3.682052,3.815577,21.174011
3.695405,4.028758,20.749862
3.728740,4.256392,20.345411
3.781505,4.499248,19.961577
3.853279,4.758229,19.599407
3.943774,5.034345,19.260104
4.052831,5.328683,18.945045
4.180417,5.642379,18.655806
4.326613,5.976581,18.394193
4.491610,6.332421,18.162265
4.675691,6.710970,17.962365
4.879219,7.113189,17.797153
5.102616,7.539876,17.669630
5.346342,7.991596,17.583171
5.610867,8.468600,17.541545
5.896640,8.970724,17.548932
6.204049,9.497278,17.609932
6.533372,10.046911,17.729549
6.884726,10.617448,17.913163
7.257998,11.205725,18.166461
7.652771,11.807385,18.495333
8.068232,12.416682,18.905717
8.503077,13.026263,19.403371
8.955396,13.626978,19.993581
9.422554,14.207715,20.680769
9.901070,14.755296,21.468011
10.386493,15.254480,22.356463
10.873291,15.688101,23.344696
11.354772,16.037405,24.427984
11.823036,16.282625,25.597582
12.268995,16.403838,26.840080
12.682479,16.382110,28.136931
13.052442,16.200922,29.464270
13.367290,15.847790,30.793172
13.615340,15.315941,32.090441
13.785400,14.605854,33.320013
13.867445,13.726410,34.444955
13.853342,12.695396,35.429925
13.737547,11.539149,36.243864
13.517707,10.291253,36.862557
13.195062,8.990325,37.270697
12.774588,7.677148,37.463091
12.264844,6.391506,37.444799
11.677510,5.169201,37.230179
11.026679,4.039654,36.841008
10.327977,3.024387,36.304021
9.597618,2.136506,35.648272
8.851507,1.381089,34.902705
8.104465,0.756285,34.094213
7.369647,0.254819,33.246327
6.658164,-0.134365,32.378538
5.978911,-0.424552,31.506164
5.338565,-0.629937,30.640616
4.741715,-0.764608,29.789903
4.191082,-0.841834,28.959250
3.687791,-0.873619,28.151722
3.231650,-0.870478,27.368792
2.821437,-0.841375,26.610827
2.455156,-0.793766,25.877466
2.130264,-0.733717,25.167912
1.843866,-0.666049,24.481137
1.592874,-0.594506,23.816026
1.374136,-0.521915,23.171462
1.184531,-0.450345,22.546385
1.021043,-0.381242,21.939813
0.880815,-0.315552,21.350859
0.761178,-0.253830,20.778723
0.659677,-0.196325,20.222692
0.574077,-0.143057,19.682125
0.502364,-0.093875,19.156447
0.442740,-0.048510,18.645137
0.393615,-0.006607,18.147718
0.353593,0.032239,17.663753
0.321457,0.068465,17.192834
0.296158,0.102521,16.734578
0.276794,0.134859,16.288627
0.262601,0.165927,15.854636
0.252933,0.196161,15.432282
0.247256,0.225988,15.021251
0.245129,0.255819,14.621243
0.246198,0.286056,14.231970
0.250184,0.317092,13.853155
0.256875,0.349314,13.484531
0.266119,0.383108,13.125841
0.277818,0.418859,12.776838
0.291922,0.456963,12.437286
0.308426,0.497825,12.106959
0.327366,0.541865,11.785642
0.348816,0.589526,11.473132
0.372887,0.641279,11.169238
0.399726,0.697626,10.873783
0.429516,0.759108,10.586604
0.462475,0.826310,10.307555
0.498859,0.899870,10.036509
0.538960,0.980484,9.773357
0.583112,1.068914,9.518019
0.631692,1.165995,9.270438
0.685123,1.272648,9.030592
0.743875,1.389886,8.798495
0.808476,1.518822,8.574208
0.879511,1.660687,8.357842
0.957628,1.816835,8.149572
1.043549,1.988760,7.949648
1.138070,2.178107,7.758411
1.242074,2.386690,7.576309
1.356536,2.616500,7.403918
1.482532,2.869728,7.241974
1.621252,3.148776,7.091400
1.774004,3.456269,6.953345
1.942231,3.795075,6.829237
2.127515,4.168309,6.720833
2.331594,4.579343,6.630292
2.556369,5.031805,6.560256
2.803913,5.529566,6.513948
3.076478,6.076720,6.495286
3.376502,6.677541,6.509028
3.706606,7.336409,6.560921
4.069586,8.057707,6.657895
4.468398,8.845665,6.808266
4.906125,9.704139,7.021972
5.385927,10.636306,7.310817
5.910965,11.644248,7.688725
6.484293,12.728397,8.171980
7.108703,13.886820,8.779407
7.786515,15.114287,9.532462
8.519292,16.401122,10.455140
9.307475,17.731808,11.573595
10.149908,19.083374,12.915350
11.043255,20.423618,14.507885
11.981291,21.709351,16.376441
12.954097,22.884910,18.540796
13.947178,23.881415,21.010908
14.940602,24.617382,23.781401
15.908280,25.001492,26.825215
16.817601,24.938365,30.087184
17.629678,24.337967,33.478894
18.300507,23.128676,36.876828
18.783324,21.272885,40.126111
19.032280,18.782470,43.051836
19.007299,15.729937,45.478520
18.679563,12.250443,47.255595
18.036651,8.531078,48.283775
17.086093,4.787254,48.534929
15.856209,1.230764,48.058619
14.393665,-1.962080,46.972208
12.758090,-4.673256,45.437200
11.014956,-6.851177,43.629324
9.228343,-8.504228,41.711221
7.455085,-9.684504,39.814122
5.741126,-10.468412,38.030424
4.120173,-10.939587,36.415275
2.614197,-11.176915,34.993471
1.235085,-11.247969,33.768125
-0.013220,-11.206731,32.728720
-1.132571,-11.094038,31.857436
-2.128718,-10.939410,31.133552
-3.009787,-10.763311,30.536193
-3.785139,-10.579344,30.045847
-4.464560,-10.396112,29.645068
-5.057715,-10.218706,29.318673
-5.573814,-10.049825,29.053675
-6.021415,-9.890596,28.839069
-6.408333,-9.741167,28.665581
-6.741617,-9.601102,28.525412
-7.027565,-9.469670,28.412004
-7.271776,-9.346020,28.319837
-7.479200,-9.229301,28.244263
-7.654210,-9.118740,28.181361
-7.800663,-9.013670,28.127825
-7.921964,-8.913562,28.080876
-8.021124,-8.818020,28.038182
-8.100813,-8.726777,27.997801
-8.163410,-8.639687,27.958133
-8.211038,-8.556708,27.917876
-8.245605,-8.477884,27.875994
-8.268833,-8.403331,27.831687
-8.282282,-8.333215,27.784366
-8.287376,-8.267742,27.733630
-8.285412,-8.207140,27.679245
-8.277585,-8.151644,27.621127
-8.264991,-8.101489,27.559323
-8.248641,-8.056896,27.493995
-8.229466,-8.018066,27.425407
-8.208326,-7.985171,27.353906
-8.186011,-7.958353,27.279918
-8.163245,-7.937715,27.203925
-8.140692,-7.923324,27.126462
-8.118955,-7.915202,27.048103
-8.098580,-7.913335,26.969452
-8.080055,-7.917661,26.891134
-8.063816,-7.928081,26.813789
-8.050242,-7.944454,26.738060
-8.039664,-7.966599,26.664593
-8.032357,-7.994295,26.594025
-8.028551,-8.027285,26.526982
-8.028424,-8.065274,26.464070
-8.032109,-8.107933,26.405876
-8.039692,-8.154895,26.352957
-8.051212,-8.205763,26.305840
-8.066667,-8.260106,26.265015
-8.086011,-8.317460,26.230929
-8.109156,-8.377333,26.203989
-8.135974,-8.439201,26.184547
-8.166296,-8.502514,26.172903
-8.199918,-8.566695,26.169300
-8.236596,-8.631144,26.173914
-8.276051,-8.695240,26.186855
-8.317970,-8.758344,26.208161
-8.362007,-8.819805,26.237793
-8.407787,-8.878963,26.275632
-8.454904,-8.935155,26.321473
-8.502929,-8.987721,26.375025
-8.551409,-9.036014,26.435911
-8.599869,-9.079406,26.503660
-8.647823,-9.117295,26.577713
-8.694770,-9.149119,26.657421
-8.740205,-9.174362,26.742051
-8.783621,-9.192566,26.830788
-8.824515,-9.203339,26.922740
-8.862398,-9.206369,27.016951
-8.896795,-9.201427,27.112404
-8.927258,-9.188380,27.208038
-8.953370,-9.167197,27.302761
-8.974753,-9.137951,27.395460
-8.991073,-9.100827,27.485023
-9.002048,-9.056121,27.570351
-9.007455,-9.004237,27.650378
-9.007134,-8.945687,27.724088
-9.000989,-8.881082,27.790529
-8.988998,-8.811125,27.848833
-8.971211,-8.736603,27.898229
-8.947750,-8.658367,27.938056
-8.918812,-8.577326,27.967770
-8.884663,-8.494427,27.986958
-8.845639,-8.410641,27.995340
-8.802140,-8.326947,27.992773
-8.754620,-8.244314,27.979249
-8.703590,-8.163687,27.954894
-8.649599,-8.085976,27.919964
-8.593237,-8.012039,27.874836
-8.535117,-7.942675,27.820000
-8.475873,-7.878611,27.756050
-8.416147,-7.820502,27.683670
-8.356582,-7.768920,27.603624
-8.297816,-7.724354,27.516743
-8.240470,-7.687210,27.423916
-8.185144,-7.657810,27.326074
-8.132411,-7.636394,27.224181
-8.082809,-7.623123,27.119226
-8.036840,-7.618083,27.012209
-7.994964,-7.621289,26.904137
-7.957597,-7.632690,26.796012
-7.925106,-7.652171,26.688831
-7.897813,-7.679561,26.583571
-7.875988,-7.714633,26.481194
-7.859852,-7.757107,26.382632
-7.849578,-7.806659,26.288792
-7.845286,-7.862915,26.200547
-7.847049,-7.925458,26.118734
-7.854890,-7.993827,26.044149
-7.868783,-8.067519,25.977545
-7.888657,-8.145986,25.919626
-7.914390,-8.228640,25.871045
-7.945815,-8.314847,25.832397
-7.982718,-8.403933,25.804215
-8.024840,-8.495177,25.786965
-8.071873,-8.587817,25.781037
-8.123468,-8.681051,25.786741
-8.179226,-8.774034,25.804297
-8.238707,-8.865885,25.833830
-8.301425,-8.955691,25.875362
-8.366851,-9.042509,25.928802
-8.434417,-9.125378,25.993941
-8.503513,-9.203323,26.070442
-8.573494,-9.275370,26.157836
-8.643682,-9.340555,26.255517
-8.713369,-9.397937,26.362737
-8.781826,-9.446618,26.478608
-8.848305,-9.485758,26.602097
-8.912050,-9.514591,26.732037
-8.972304,-9.532447,26.867128
-9.028319,-9.538767,27.005951
-9.079363,-9.533125,27.146983
-9.124740,-9.515242,27.288610
-9.163790,-9.485002,27.429155
-9.195911,-9.442463,27.566897
-9.220566,-9.387867,27.700100
-9.237296,-9.321640,27.827045
-9.245731,-9.244400,27.946058
-9.245598,-9.156944,28.055542
-9.236732,-9.060239,28.154009
-9.219083,-8.955411,28.240105
-9.192716,-8.843722,28.312642
-9.157816,-8.726544,28.370617
-9.114689,-8.605338,28.413228
-9.063754,-8.481620,28.439892
-9.005541,-8.356934,28.450248
-8.940680,-8.232817,28.444162
-8.869894,-8.110778,28.421720
-8.793982,-7.992264,28.383225
-8.713810,-7.878640,28.329177
-8.630293,-7.771170,28.260263
-8.544381,-7.670997,28.177330
-8.457043,-7.579135,28.081374
-8.369252,-7.496462,27.973508
-8.281973,-7.423715,27.854946
-8.196147,-7.361491,27.726977
-8.112681,-7.310253,27.590950
-8.032439,-7.270336,27.448249
-7.956228,-7.241951,27.300281
-7.884801,-7.225203,27.148459
-7.818841,-7.220093,26.994193
-7.758966,-7.226535,26.838876
-7.705723,-7.244361,26.683877
-7.659587,-7.273334,26.530537
-7.620962,-7.313155,26.380163
-7.590181,-7.363471,26.234025
-7.567510,-7.423877,26.093352
-7.553147,-7.493924,25.959332
-7.547224,-7.573119,25.833110
-7.549814,-7.660928,25.715787
-7.560925,-7.756773,25.608419
-7.580510,-7.860031,25.512012
-7.608462,-7.970033,25.427522
-7.644619,-8.086058,25.355851
-7.688763,-8.207333,25.297844
-7.740620,-8.333022,25.254277
-7.799860,-8.462228,25.225857
-7.866097,-8.593985,25.213210
-7.938886,-8.727256,25.216868
-8.017723,-8.860934,25.237266
-8.102044,-8.993833,25.274717
-8.191223,-9.124698,25.329409
-8.284570,-9.252205,25.401382
-8.381334,-9.374967,25.490517
-8.480697,-9.491546,25.596518
-8.581782,-9.600462,25.718893
-8.683650,-9.700217,25.856947
-8.785307,-9.789310,26.009761
-8.885707,-9.866266,26.176188
-8.983763,-9.929662,26.354844
-9.078353,-9.978162,26.544106
-9.168334,-10.010552,26.742115
-9.252556,-10.025773,26.946793
-9.329877,-10.022964,27.155852
-9.399186,-10.001492,27.366827
-9.459417,-9.960991,27.577103
-9.509574,-9.901384,27.783966
-9.548755,-9.822914,27.984639
-9.576171,-9.726152,28.176348
-9.591169,-9.612003,28.356372
-9.593253,-9.481703,28.522105
-9.582098,-9.336799,28.671120
-9.557568,-9.179124,28.801218
-9.519723,-9.010755,28.910486
-9.468826,-8.833972,28.997339
-9.405341,-8.651196,29.060550
-9.329927,-8.464936,29.099276
-9.243427,-8.277725,29.113068
-9.146857,-8.092062,29.101865
-9.041378,-7.910355,29.065985
-8.928275,-7.734872,29.006097
-8.808935,-7.567696,28.923192
-8.684811,-7.410696,28.818540
-8.557400,-7.265500,28.693650
-8.428210,-7.133487,28.550224
-8.298737,-7.015778,28.390110
-8.170441,-6.913246,28.215262
-8.044722,-6.826526,28.027697
-7.922902,-6.756032,27.829467
-7.806215,-6.701983,27.622622
-7.695792,-6.664422,27.409190
-7.592655,-6.643245,27.191158
-7.497714,-6.638226,26.970459
-7.411765,-6.649035,26.748962
-7.335492,-6.675269,26.528467
-7.269470,-6.716460,26.310705
-7.214169,-6.772099,26.097338
-7.169962,-6.841639,25.889959
-7.137130,-6.924512,25.690103
-7.115868,-7.020127,25.499245
-7.106294,-7.127876,25.318808
-7.108452,-7.247131,25.150168
-7.122320,-7.377238,24.994656
-7.147812,-7.517516,24.853562
-7.184782,-7.667242,24.728138
-7.233028,-7.825646,24.619596
-7.292290,-7.991895,24.529104
-7.362250,-8.165084,24.457787
-7.442534,-8.344220,24.406713
-7.532702,-8.528209,24.376889
-7.632253,-8.715845,24.369243
-7.740612,-8.905795,24.384612
-7.857131,-9.096590,24.423719
-7.981077,-9.286618,24.487151
-8.111631,-9.474115,24.575332
-8.247879,-9.657170,24.688495
-8.388808,-9.833727,24.826647
-8.533300,-10.001596,24.989536
-8.680130,-10.158472,25.176614
-8.827964,-10.301961,25.387006
-8.975364,-10.429616,25.619473
-9.120789,-10.538981,25.872383
-9.262608,-10.627646,26.143691
-9.399112,-10.693312,26.430923
-9.528532,-10.733859,26.731175
-9.649065,-10.747420,27.041123
-9.758900,-10.732469,27.357052
-9.856257,-10.687889,27.674901
-9.939420,-10.613053,27.990329
-10.006783,-10.507883,28.298797
-10.056893,-10.372904,28.595663
-10.088495,-10.209270,28.876304
-10.100572,-10.018772,29.136231
-10.092392,-9.803818,29.371218
-10.063535,-9.567391,29.577425
-10.013920,-9.312973,29.751512
-9.943826,-9.044448,29.890732
-9.853888,-8.765992,29.993010
-9.745098,-8.481943,30.056987
-9.618783,-8.196669,30.082041
-9.476571,-7.914435,30.068273
-9.320358,-7.639289,30.016470
-9.152251,-7.374954,29.928040
-8.974521,-7.124746,29.804933
-8.789544,-6.891514,29.649546
-8.599741,-6.677611,29.464624
-8.407528,-6.484881,29.253158
-8.215263,-6.314673,29.018292
-8.025204,-6.167871,28.763238
-7.839471,-6.044941,28.491203
